entropy,dataset
1.46164291084329e-08,Test(in-house)
1.1498297805247325e-13,Test(in-house)
2.0039010285091978e-07,Test(in-house)
1.1401339932492586e-15,Test(in-house)
1.1477366228807817e-08,Test(in-house)
4.354193467292406e-08,Test(in-house)
0.00042364123193635325,Test(in-house)
0.8441134831028894,Test(in-house)
1.5540236800354372e-13,Test(in-house)
5.562081130024056e-06,Test(in-house)
1.3353066659084104e-07,Test(in-house)
3.811061991337406e-07,Test(in-house)
0.04527167905576985,Test(in-house)
1.5347045996231184e-05,Test(in-house)
0.6976453907468984,Test(in-house)
3.218961207129539e-10,Test(in-house)
0.463753159613171,Test(in-house)
2.4142658421230077e-09,Test(in-house)
3.007787558149581e-09,Test(in-house)
1.1129233500390853e-12,Test(in-house)
1.4298824835686838e-12,Test(in-house)
0.8690714217095149,Test(in-house)
0.001178348468284633,Test(in-house)
0.23262858658042573,Test(in-house)
1.654107414165502e-13,Test(in-house)
9.666589368659435e-12,Test(in-house)
3.270641176406081e-10,Test(in-house)
1.5729703623945777e-06,Test(in-house)
2.3800182150188574e-13,Test(in-house)
2.2132203801502358e-17,Test(in-house)
4.848376092307262e-09,Test(in-house)
1.0156897793156847e-14,Test(in-house)
0.8499910729866244,Test(in-house)
0.5487010921938892,Test(in-house)
0.8743111289453466,Test(in-house)
1.4906951922041172e-09,Test(in-house)
3.578017291331583e-14,Test(in-house)
2.1875055921496268e-05,Test(in-house)
1.278478442455016e-14,Test(in-house)
5.708234835351665e-08,Test(in-house)
1.1769964306337308e-14,Test(in-house)
6.364317206574081e-06,Test(in-house)
1.910729277405023e-15,Test(in-house)
1.3461887740836705e-12,Test(in-house)
0.32048873527024946,Test(in-house)
3.895577318904167e-10,Test(in-house)
0.28101646176119977,Test(in-house)
1.7787404528506547e-08,Test(in-house)
0.007225094496046815,Test(in-house)
3.6075518900764075e-09,Test(in-house)
6.498493805906047e-08,Test(in-house)
0.1711553475059004,Test(in-house)
0.00425880810548285,Test(in-house)
0.0827195712269154,Test(in-house)
1.9651360877715137e-05,Test(in-house)
3.1249039190134135e-17,Test(in-house)
1.0331467666945615e-10,Test(in-house)
0.32508913384121113,Test(in-house)
2.0163974329319316e-10,Test(in-house)
0.0004553981416058898,Test(in-house)
6.099605948113386e-11,Test(in-house)
0.42148917380939044,Test(in-house)
1.749969335063543e-05,Test(in-house)
3.213079110890477e-11,Test(in-house)
2.3638236980784137e-08,Test(in-house)
0.0007464175883795096,Test(in-house)
0.5324489390866256,Test(in-house)
6.829567356291006e-10,Test(in-house)
3.6679560482877865e-13,Test(in-house)
0.28432757738980385,Test(in-house)
2.1916501821181454e-07,Test(in-house)
4.625373437082381e-13,Test(in-house)
2.108610611447928e-05,Test(in-house)
0.820291831822782,Test(in-house)
3.887433447464161e-09,Test(in-house)
1.5237572872885643e-10,Test(in-house)
4.947419548221832e-07,Test(in-house)
1.065574648073071e-06,Test(in-house)
5.674128807698534e-13,Test(in-house)
1.1408995186244024e-11,Test(in-house)
5.239792127701571e-09,Test(in-house)
2.0001965417085545e-06,Test(in-house)
9.325196412646517e-10,Test(in-house)
1.6327260611674777e-13,Test(in-house)
1.1315667741390689e-13,Test(in-house)
0.5059701279978392,Test(in-house)
3.3707753216391656e-12,Test(in-house)
0.6187888789508343,Test(in-house)
1.3327848889503394e-08,Test(in-house)
8.342689352362745e-06,Test(in-house)
6.30944511977285e-10,Test(in-house)
3.0667053235295143e-06,Test(in-house)
3.4536585042413115e-11,Test(in-house)
2.5583863417462196e-10,Test(in-house)
0.7995648991243733,Test(in-house)
5.352735230570051e-09,Test(in-house)
0.9868554178839593,Test(in-house)
1.243538594285847e-12,Test(in-house)
5.831951099809554e-06,Test(in-house)
8.014514625682533e-05,Test(in-house)
2.1858338895751723e-09,Test(in-house)
1.3322428388820468e-10,Test(in-house)
0.9731136476531759,Test(in-house)
1.8940402865507455e-05,Test(in-house)
9.750379121871848e-15,Test(in-house)
0.456657070562175,Test(in-house)
0.002290390056265503,Test(in-house)
4.241204339893677e-09,Test(in-house)
4.645468620771941e-14,Test(in-house)
1.6742592226193313e-09,Test(in-house)
1.867329045838961e-12,Test(in-house)
0.007381613718452332,Test(in-house)
1.7558661568699456e-15,Test(in-house)
3.1952021971657738e-15,Test(in-house)
0.009464881492399685,Test(in-house)
1.7912793135812963e-15,Test(in-house)
3.863951136481437e-14,Test(in-house)
8.221018317909562e-12,Test(in-house)
3.0759079615044116e-08,Test(in-house)
4.049891817688919e-12,Test(in-house)
1.0192915606372912e-18,Test(in-house)
0.03308523275614152,Test(in-house)
1.2604279581916733e-12,Test(in-house)
4.656790582095227e-13,Test(in-house)
1.7124882088781068e-11,Test(in-house)
1.0418566779432053e-09,Test(in-house)
5.056088870241992e-10,Test(in-house)
5.466183666142191e-12,Test(in-house)
6.06073065060939e-10,Test(in-house)
4.7118068733435295e-08,Test(in-house)
5.335723126993388e-11,Test(in-house)
3.6664238138600595e-07,Test(in-house)
3.022067131150611e-13,Test(in-house)
0.30458884580430107,Test(in-house)
3.0307841119826437e-06,Test(in-house)
1.0487714212941163e-11,Test(in-house)
4.172801077705915e-08,Test(in-house)
0.3801114256705489,Test(in-house)
4.928626920815735e-10,Test(in-house)
5.751070320732426e-14,Test(in-house)
2.122414050777678e-09,Test(in-house)
3.4588416720592746e-13,Test(in-house)
2.6966332274793933e-11,Test(in-house)
0.824008710006032,Test(in-house)
0.15090057653420924,Test(in-house)
8.506528634109067e-12,Test(in-house)
2.1350171969193293e-12,Test(in-house)
0.21089571145424066,Test(in-house)
0.4825729937259494,Test(in-house)
0.289598933404372,Test(in-house)
0.0145810846283718,Test(in-house)
8.682583914826262e-09,Test(in-house)
0.00016515836230668373,Test(in-house)
1.2455564477836132e-08,Test(in-house)
2.6359119826866076e-10,Test(in-house)
1.5093602609776758e-12,Test(in-house)
2.379753432574903e-13,Test(in-house)
3.7414336465886804e-06,Test(in-house)
2.8744529549880715e-06,Test(in-house)
8.249976633019549e-05,Test(in-house)
4.4915248055568663e-10,Test(in-house)
2.654332070698392e-05,Test(in-house)
2.6609980663687533e-09,Test(in-house)
7.777487082982116e-12,Test(in-house)
2.5020540315519035e-12,Test(in-house)
0.0018831437950323434,Test(in-house)
1.149619852603419e-06,Test(in-house)
9.815078597874248e-14,Test(in-house)
1.4883438486951626e-05,Test(in-house)
7.761373258223037e-07,Test(in-house)
5.360831955093726e-14,Test(in-house)
7.360515508455942e-12,Test(in-house)
0.7182133080724076,Test(in-house)
4.644258493033947e-06,Test(in-house)
4.412132929357286e-18,Test(in-house)
4.314519043238619e-05,Test(in-house)
5.411010819698568e-08,Test(in-house)
0.007812499623576304,Test(in-house)
0.00032346768217580366,Test(in-house)
3.8466926792876464e-13,Test(in-house)
0.009509840280379999,Test(in-house)
1.1707125399974743e-11,Test(in-house)
1.1239352087302383e-10,Test(in-house)
5.5180573581997514e-12,Test(in-house)
2.943326511098486e-16,Test(in-house)
0.004424406625677799,Test(in-house)
0.7468367896727164,Test(in-house)
3.0021526802476647e-10,Test(in-house)
4.409723816532019e-11,Test(in-house)
0.9719160242026692,Test(in-house)
7.084285758409053e-08,Test(in-house)
1.1812767171169517e-06,Test(in-house)
1.2101481123217362e-09,Test(in-house)
4.7578422938247655e-12,Test(in-house)
7.182442927536005e-13,Test(in-house)
4.007984161119507e-10,Test(in-house)
1.171442772051234e-14,Test(in-house)
5.056405449023677e-15,Test(in-house)
3.43857560115885e-14,Test(in-house)
1.0277010654552007e-14,Test(in-house)
5.28391539063351e-15,Test(in-house)
3.658342514462835e-09,Test(in-house)
7.349194122590534e-11,Test(in-house)
1.3563775076923903e-11,Test(in-house)
4.1963769536328716e-09,Test(in-house)
3.5051966423331623e-12,Test(in-house)
6.9808580858220766e-12,Test(in-house)
0.34671590369889116,Test(in-house)
0.49098990450244206,Test(in-house)
0.0013460062185619885,Test(in-house)
5.402977460977142e-10,Test(in-house)
3.578967559854084e-10,Test(in-house)
1.6601295878039192e-14,Test(in-house)
1.1342286598275346e-14,Test(in-house)
3.5528581815317335e-10,Test(in-house)
4.2397183728876545e-06,Test(in-house)
0.19109202098920952,Test(in-house)
9.569208796375069e-14,Test(in-house)
0.0060276136018078165,Test(in-house)
5.284440891350091e-12,Test(in-house)
0.0001332609601153636,Test(in-house)
8.867504426019685e-13,Test(in-house)
3.2574441193423348e-09,Test(in-house)
5.50629564177839e-11,Test(in-house)
0.000998965119189241,Test(in-house)
1.5537555461594807e-09,Test(in-house)
1.2813999066980477e-06,Test(in-house)
2.3480902179731636e-17,Test(in-house)
6.539489088164482e-10,Test(in-house)
2.137460484432114e-12,Test(in-house)
0.8627892358460909,Test(in-house)
0.0008503072056994328,Test(in-house)
3.796909003570785e-11,Test(in-house)
1.1005539887999964e-12,Test(in-house)
1.0191303599483603e-09,Test(in-house)
4.337955858325693e-11,Test(in-house)
3.5305095315498135e-11,Test(in-house)
3.2141949722477976e-09,Test(in-house)
4.079640775817025e-12,Test(in-house)
1.1924595641126524e-14,Test(in-house)
0.16195767281568735,Test(in-house)
8.94012298517427e-14,Test(in-house)
1.18596718832152e-10,Test(in-house)
1.015122110406661e-11,Test(in-house)
1.7332551348565721e-12,Test(in-house)
8.095602434570021e-07,Test(in-house)
1.1532852305350812e-07,Test(in-house)
1.8783465415808134e-09,Test(in-house)
0.006904990076448484,Test(in-house)
3.0864511750052155e-18,Test(in-house)
9.409116407553016e-08,Test(in-house)
3.6333978234333003e-13,Test(in-house)
1.3036494125550121e-14,Test(in-house)
1.7953243336262358e-13,Test(in-house)
9.328854349347272e-08,Test(in-house)
3.5622107234400706e-05,Test(in-house)
3.494955286979351e-07,Test(in-house)
6.737052342529166e-05,Test(in-house)
1.1959269299789e-15,Test(in-house)
2.7345105930688226e-15,Test(in-house)
0.3135608860445586,Test(in-house)
1.398781776478552e-07,Test(in-house)
7.76669909131772e-13,Test(in-house)
0.6386946277272628,Test(in-house)
9.100897607563012e-09,Test(in-house)
2.5837923169195042e-11,Test(in-house)
1.1786916436163915e-11,Test(in-house)
3.2732871456592825e-11,Test(in-house)
0.0715065752482066,Test(in-house)
1.0420696276369586e-24,Test(in-house)
1.4978512861208605e-05,Test(in-house)
7.269619680556099e-13,Test(in-house)
5.17008586218991e-06,Test(in-house)
1.014613451771323e-08,Test(in-house)
0.06232855548482158,Test(in-house)
8.256828215422368e-08,Test(in-house)
0.00022408756970069725,Test(in-house)
9.557678570268751e-11,Test(in-house)
1.1358571310558754e-10,Test(in-house)
3.3328430842438433e-10,Test(in-house)
2.4509993397510164e-17,Test(in-house)
4.115727379024208e-07,Test(in-house)
0.09272995530466276,Test(in-house)
2.863180611663592e-10,Test(in-house)
8.625792669395856e-10,Test(in-house)
9.873127613201934e-09,Test(in-house)
0.0007670675664967524,Test(in-house)
1.574632334991953e-06,Test(in-house)
1.0087065021797983e-08,Test(in-house)
2.6367830741768378e-08,Test(in-house)
3.014874983479546e-11,Test(in-house)
7.318496378775167e-08,Test(in-house)
0.00021730801556380408,Test(in-house)
3.5483618189008744e-08,Test(in-house)
0.07338274325285488,Test(in-house)
4.038578799338618e-08,Test(in-house)
4.6935757058923836e-17,Test(in-house)
7.67399985346668e-05,Test(in-house)
1.1802182071540304e-08,Test(in-house)
1.286278917998683e-10,Test(in-house)
0.44531839517192534,Test(in-house)
9.152014916368115e-10,Test(in-house)
0.47245508088585997,Test(in-house)
5.371793562469593e-11,Test(in-house)
5.248816730997265e-08,Test(in-house)
1.1630110041637259e-11,Test(in-house)
4.8858172308974016e-08,Test(in-house)
0.0005158141129898296,Test(in-house)
5.8767896725455893e-08,Test(in-house)
4.18069209996562e-07,Test(in-house)
2.8199025730152057e-14,Test(in-house)
1.0900877914466828e-06,Test(in-house)
1.1457282759214374e-10,Test(in-house)
1.3346767711444877e-11,Test(in-house)
3.613312258211401e-08,Test(in-house)
0.15847731266500617,Test(in-house)
2.7162542898793375e-10,Test(in-house)
1.3404088114072452e-11,Test(in-house)
3.329928926457639e-06,Test(in-house)
6.688654539147066e-07,Test(in-house)
6.889923486413651e-14,Test(in-house)
3.911420652084283e-09,Test(in-house)
9.762442250975786e-11,Test(in-house)
0.17033131471490182,Test(in-house)
9.029554815094621e-08,Test(in-house)
5.040940448200816e-10,Test(in-house)
2.5588890817048268e-09,Test(in-house)
8.20143866941704e-08,Test(in-house)
2.5099723667484913e-06,Test(in-house)
1.7354731646328546e-09,Test(in-house)
1.1095764220867938e-07,Test(in-house)
2.3213366511106862e-11,Test(in-house)
5.720913171148314e-08,Test(in-house)
0.1840518980357308,Test(in-house)
1.981581911558682e-06,Test(in-house)
2.2137047409351162e-06,Test(in-house)
4.999873258756489e-10,Test(in-house)
0.0003608802706509681,Test(in-house)
0.4783238166241645,Test(in-house)
0.41881567009479703,Test(in-house)
0.38749089101970885,Test(in-house)
3.955185043402109e-08,Test(in-house)
0.00010008925037014294,Test(in-house)
2.25597203311464e-15,Test(in-house)
5.831618710287412e-08,Test(in-house)
1.718693212234525e-13,Test(in-house)
2.3316988730249444e-06,Test(in-house)
0.08913984130359032,Test(in-house)
5.043042990590327e-13,Test(in-house)
8.043650670386275e-11,Test(in-house)
4.838058118024857e-14,Test(in-house)
1.3816278083010957e-11,Test(in-house)
7.027881324454695e-05,Test(in-house)
2.988879360818404e-07,Test(in-house)
3.237254560657921e-13,Test(in-house)
2.4239831186324985e-13,Test(in-house)
2.505968965203305e-16,Test(in-house)
4.659972119415663e-15,Test(in-house)
0.695905378038951,Test(in-house)
1.8450210967007339e-13,Test(in-house)
6.136094100433983e-10,Test(in-house)
1.3321783315799676e-10,Test(in-house)
2.508247137575918e-13,Test(in-house)
1.1325082427626336e-10,Test(in-house)
3.827183227094774e-14,Test(in-house)
5.097747947209698e-12,Test(in-house)
1.1551238097937867e-11,Test(in-house)
2.65093738907711e-10,Test(in-house)
3.017136909423308e-13,Test(in-house)
2.859167573678206e-10,Test(in-house)
5.489462851987959e-05,Test(in-house)
0.6791246605696478,Test(in-house)
8.354784579240613e-07,Test(in-house)
3.806232656485934e-10,Test(in-house)
0.999550216225621,Test(in-house)
4.56037035009886e-11,Test(in-house)
2.0941002247140535e-12,Test(in-house)
5.062241115925119e-14,Test(in-house)
7.056704893519273e-07,Test(in-house)
7.182559614128504e-15,Test(in-house)
1.206309016612994e-05,Test(in-house)
0.45753974111204787,Test(in-house)
6.429942127713184e-16,Test(in-house)
0.19061039321508425,Test(in-house)
1.0672997938514847e-06,Test(in-house)
8.858183704426659e-08,Test(in-house)
0.2521255359455346,Test(in-house)
5.0615060508840895e-08,Test(in-house)
6.717348587095147e-15,Test(in-house)
3.170349599036329e-07,Test(in-house)
0.007378249574335487,Test(in-house)
1.6690880346352407e-07,Test(in-house)
7.428057474669452e-12,Test(in-house)
1.884238707314748e-10,Test(in-house)
6.590707503372759e-14,Test(in-house)
1.6951391119832804e-05,Test(in-house)
4.261482978933268e-05,Test(in-house)
9.590278726035613e-11,Test(in-house)
1.9394596273670653e-14,Test(in-house)
7.132372019499499e-10,Test(in-house)
3.398472634885189e-05,Test(in-house)
0.0007478452170076578,Test(in-house)
6.755611141399316e-05,Test(in-house)
8.633378360317819e-21,Test(in-house)
0.9749603136004504,Test(in-house)
3.535553531515745e-08,Test(in-house)
1.514725255585053e-07,Test(in-house)
1.4989708324497928e-09,Test(in-house)
0.5629404628398136,Test(in-house)
9.112908187787863e-17,Test(in-house)
0.48835213761062346,Test(in-house)
0.22512106780274127,Test(in-house)
3.1150576730557396e-09,Test(in-house)
3.5364022917061374e-07,Test(in-house)
7.36332425835474e-08,Test(in-house)
2.7419109744790665e-14,Test(in-house)
8.317094761199942e-11,Test(in-house)
1.1562657710704161e-08,Test(in-house)
2.7014956936841544e-09,Test(in-house)
0.44717922363906637,Test(in-house)
4.9521289572017355e-09,Test(in-house)
1.7140112090503778e-05,Test(in-house)
2.230855966717859e-05,Test(in-house)
0.8250207554612764,Test(in-house)
0.00038176709907177745,Test(in-house)
3.8844966868130174e-15,Test(in-house)
0.0032134400755084854,Test(in-house)
1.0581316585473202e-06,Test(in-house)
8.483095718541768e-16,Test(in-house)
4.061928122840245e-11,Test(in-house)
5.785347989250456e-13,Test(in-house)
0.06983125844803392,Test(in-house)
2.2071760697908448e-09,Test(in-house)
2.64054451058758e-12,Test(in-house)
1.0852316085260179e-16,Test(in-house)
0.0052382598023878795,Test(in-house)
2.7227228105766317e-11,Test(in-house)
3.2409592042671865e-08,Test(in-house)
6.972455085074796e-12,Test(in-house)
3.7175067865062816e-18,Test(in-house)
0.002469731775283576,Test(in-house)
0.244104783962097,Test(in-house)
3.1418450271365244e-14,Test(in-house)
8.165644514521935e-16,Test(in-house)
6.321419143328245e-10,Test(in-house)
5.844896477999697e-07,Test(in-house)
0.6296231979855296,Test(in-house)
3.5770382741771875e-05,Test(in-house)
2.5651286008076175e-12,Test(in-house)
4.111058767151068e-09,Test(in-house)
0.12726717535132812,Test(in-house)
5.349212374024616e-14,Test(in-house)
2.6874479736806128e-08,Test(in-house)
0.2598280102901914,Test(in-house)
0.39808879298573774,Test(in-house)
2.7540832125566998e-14,Test(in-house)
3.883885569538704e-06,Test(in-house)
2.4795192595308996e-08,Test(in-house)
4.108888184018366e-09,Test(in-house)
0.00020019664989341364,Test(in-house)
8.352008109603208e-12,Test(in-house)
2.280297578462575e-11,Test(in-house)
0.9316493647260731,Test(in-house)
1.3828967050495227e-17,Test(in-house)
1.4026567354513302e-09,Test(in-house)
0.00015491647167733844,Test(in-house)
0.9059989408192899,Test(in-house)
2.5626621521474915e-11,Test(in-house)
0.4022011831838204,Test(in-house)
1.259877257105915e-08,Test(in-house)
6.36346043446364e-11,Test(in-house)
7.041618667965434e-09,Test(in-house)
2.0629940797413624e-06,Test(in-house)
0.9264002989878475,Test(in-house)
0.00017007435759242012,Test(in-house)
3.3313870001935556e-10,Test(in-house)
7.581061491120025e-06,Test(in-house)
1.1786526180457235e-08,Test(in-house)
1.2241530107921573e-12,Test(in-house)
5.322270819164888e-09,Test(in-house)
